method,fold,target,horizon,mae,rmse,r2,nmae,relative_seasonal_improvement_pct,config
seasonal_residual_xgboost,rolling_1,air_temperature_c,2,0.677809476852417,0.9818038361497552,0.9093990921974182,0.06623503237874559,15.659332040507232,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_temperature_c,3,0.7304010391235352,1.0664480012538617,0.8932740688323975,0.07137424029606833,9.022980240976592,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_temperature_c,4,0.7791699767112732,1.0983572245494777,0.8869738578796387,0.07613990420386904,2.8862226142078207,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_temperature_c,5,1.1552014350891113,1.4240585998789805,0.8100413084030151,0.11288541554835863,-44.06995498321246,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_temperature_c,6,1.28693687915802,1.5848857229534807,0.7647347450256348,0.1257585040803333,-60.721256059180796,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,1,1.6726638078689575,2.411914845394743,0.8290822505950928,0.06755726101598712,42.64228218893726,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,2,2.151998281478882,3.110203004939323,0.71570885181427,0.08691711324408256,26.111898606019405,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,3,2.3697752952575684,3.4352594182700362,0.6529920101165771,0.09571291458438487,18.51923687330801,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,4,2.494574546813965,3.6077741235118554,0.6165173053741455,0.1007534347249724,14.084827631057745,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,5,2.5341415405273438,3.7272887092129277,0.5895043611526489,0.10235150703892903,12.626802176602867,deployment_compatible
seasonal_residual_xgboost,rolling_1,air_humidity_pct,6,2.570960760116577,3.7744345285667644,0.5788109302520752,0.10383859943400145,11.302036911096657,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,1,0.80029296875,1.2013824030285194,0.8642235994338989,0.0782040271018227,0.5734542800542175,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,2,0.8044816851615906,1.2244904626184387,0.8590731024742126,0.07861334531973173,-0.102646842278306,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,3,0.8085771203041077,1.2331880101512247,0.8572916984558105,0.07901354816217256,-0.7144468727395591,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,4,0.8057224154472351,1.2284219339180729,0.8586204051971436,0.07873458855024036,-0.42320626719992815,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,5,0.803982138633728,1.2313251240075742,0.8579801917076111,0.07856453000867807,-0.2679420246158773,deployment_compatible
seasonal_residual_gru,rolling_1,air_temperature_c,6,0.8079957365989685,1.2328583780123694,0.8576399087905884,0.07895673578369537,-0.9078936036176396,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,1,2.8321475982666016,4.315494548088328,0.4528272747993469,0.11438768127329953,2.8821440528344433,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,2,2.8685083389282227,4.381487151297197,0.43580538034439087,0.1158562561513208,1.5107786933020038,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,3,2.906157970428467,4.469799425374272,0.41251540184020996,0.11737688807415665,0.07661499758661938,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,4,2.9370431900024414,4.453500403927041,0.41565394401550293,0.11862431199190937,-1.1541516152998743,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,5,2.8953161239624023,4.454491763596408,0.4137014150619507,0.11693899646189278,0.17407298899499649,deployment_compatible
seasonal_residual_gru,rolling_1,air_humidity_pct,6,2.898850679397583,4.473921977359135,0.4082339406013489,0.11708175371112997,-0.010141947786982575,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,1,0.8011661171913147,1.2107394641021607,0.86210036277771,0.07828935051091766,0.4649763390868333,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,2,0.8053658604621887,1.2221715289257225,0.8596063852310181,0.0786997462652239,-0.2126658638358487,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,3,0.8094820976257324,1.2305156880463317,0.8579095602035522,0.07910198186551674,-0.8271686998740334,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,4,0.8115960359573364,1.2323124711555717,0.8577234745025635,0.07930855432964143,-1.1552794883399307,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,5,0.8118658661842346,1.236847152357921,0.856703519821167,0.07933492193650694,-1.2511543361672226,deployment_compatible
seasonal_residual_lstm,rolling_1,air_temperature_c,6,0.8113289475440979,1.2378674606991953,0.8564807176589966,0.07928245465074495,-1.3241672052894633,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,1,2.8101470470428467,4.259253581745092,0.4669962525367737,0.11349910045118417,3.6365702578156327,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,2,2.860752820968628,4.355390799470615,0.4425060749053955,0.11554301833948696,1.7770616649443287,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,3,2.871786117553711,4.385188419204336,0.43454641103744507,0.11598864243547007,1.2584337159765797,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,4,2.8799149990081787,4.420558558250184,0.42426663637161255,0.11631696003498049,0.8133896564839612,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,5,2.8956291675567627,4.450262923456391,0.4148141145706177,0.11695163998757564,0.16327974029125494,deployment_compatible
seasonal_residual_lstm,rolling_1,air_humidity_pct,6,2.9066457748413086,4.465483852368812,0.4104640483856201,0.1173965900189755,-0.2790721853339374,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,1,0.7277517318725586,1.0783451795344943,0.9219592809677124,0.07056208662486158,0.0,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,2,0.7307443618774414,1.0822305874421803,0.9215912818908691,0.07085224906404582,0.0,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,3,0.7349517941474915,1.0897022551972602,0.920698881149292,0.07126019752683217,0.0,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,4,0.737922191619873,1.0943998858347215,0.9201512932777405,0.07154820432170045,0.0,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,5,0.7406188249588013,1.0978964003273468,0.9196716547012329,0.0718096672175253,0.0,deployment_compatible
seasonal_24,rolling_2,air_temperature_c,6,0.7424283027648926,1.0996725223493662,0.9194204211235046,0.07198511239217387,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,1,3.551605701446533,5.590360498968099,0.6980384588241577,0.15102017420411384,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,2,3.5827600955963135,5.6446800977887195,0.6922162771224976,0.15234491079573692,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,3,3.614771842956543,5.70688720354232,0.685346245765686,0.15370610347006758,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,4,3.6450722217559814,5.765743430143774,0.6787896752357483,0.1549945259103396,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,5,3.671267509460449,5.811276214730848,0.6736724376678467,0.15610839305804813,0.0,deployment_compatible
seasonal_24,rolling_2,air_humidity_pct,6,3.691643476486206,5.848443252923467,0.6695562601089478,0.15697481302368615,0.0,deployment_compatible
persistence,rolling_2,air_temperature_c,1,0.9846169948577881,1.3964285459229226,0.8691291809082031,0.09546748793671389,-35.29572678917525,deployment_compatible
persistence,rolling_2,air_temperature_c,2,1.8271691799163818,2.4941834496127715,0.5835320949554443,0.17716051272017394,-150.04218646613793,deployment_compatible
persistence,rolling_2,air_temperature_c,3,2.6070785522460938,3.427562568032257,0.2154250144958496,0.25277975246869244,-254.72783017968936,deployment_compatible
persistence,rolling_2,air_temperature_c,4,3.3333311080932617,4.242053287975348,-0.19968760013580322,0.3231964804720124,-351.7185071743127,deployment_compatible
persistence,rolling_2,air_temperature_c,5,3.9780433177948,4.929636814443277,-0.6194814443588257,0.38570713733023926,-437.12425119846074,deployment_compatible
persistence,rolling_2,air_temperature_c,6,4.531737804412842,5.495161702741989,-1.0121450424194336,0.43939280596880226,-510.3939986576621,deployment_compatible
